"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"50","Mauritania","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.4",""
"50","Mauritania","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.6",""
"50","Mauritania","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.4",""
"50","Mauritania","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3","7"
"50","Mauritania","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","7"
"50","Mauritania","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.8",""
"50","Mauritania","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.9","86"
"50","Mauritania","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.1",""
"51","Mauritius","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.4","87"
"51","Mauritius","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"51","Mauritius","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.1","3"
"51","Mauritius","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","3"
"51","Mauritius","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"51","Mauritius","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.9","3"
"51","Mauritius","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"51","Mauritius","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.0","87"
"51","Mauritius","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.5","3"
"51","Mauritius","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2","3"
"51","Mauritius","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"51","Mauritius","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.4","87"
"51","Mauritius","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.2",""
"51","Mauritius","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.2","87"
"51","Mauritius","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.7","87"
"53","Mauritius: Island of Mauritius","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","3"
"53","Mauritius: Island of Mauritius","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","3"
"53","Mauritius: Island of Mauritius","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","3"
"53","Mauritius: Island of Mauritius","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","3"
"53","Mauritius: Island of Mauritius","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.2",""
"235","Mexico","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.8",""
"235","Mexico","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.7","2"
"235","Mexico","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","2"
"235","Mexico","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","2"
"235","Mexico","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","2"
"235","Mexico","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.8","3"
"235","Mexico","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","2"
"235","Mexico","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.6",""
"235","Mexico","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","2"
"235","Mexico","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","2"
"235","Mexico","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","2"
"235","Mexico","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2","2"
"235","Mexico","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","2"
"235","Mexico","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"235","Mexico","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"235","Mexico","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"235","Mexico","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"235","Mexico","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"235","Mexico","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.7","3"
"235","Mexico","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","2"
"235","Mexico","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.7",""
"235","Mexico","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2",""
"183","Monaco","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.0","3"
"183","Monaco","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","110.5","3"
"117","Mongolia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.5",""
"117","Mongolia","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","7"
"117","Mongolia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.1","7"
"117","Mongolia","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.9","7"
"117","Mongolia","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","7"
"117","Mongolia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.5",""
"117","Mongolia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","7"
"117","Mongolia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.1",""
"117","Mongolia","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","7"
"117","Mongolia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","7"
"117","Mongolia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.0","7"
"117","Mongolia","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","7"
"117","Mongolia","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.1","7"
"117","Mongolia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.0",""
"117","Mongolia","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.6","7"
"117","Mongolia","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.7","7"
"117","Mongolia","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.5","7"
"117","Mongolia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","7"
"117","Mongolia","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7","7"
"117","Mongolia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.4",""
"117","Mongolia","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.3",""
"117","Mongolia","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","7"
"117","Mongolia","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","7"
"117","Mongolia","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","7"
"117","Mongolia","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","7"
"117","Mongolia","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","7"
"117","Mongolia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.0",""
"187","Montenegro","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.3",""
"187","Montenegro","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.0","3"
"187","Montenegro","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.2","88"
"187","Montenegro","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","3"
"187","Montenegro","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.6","3"
"187","Montenegro","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"187","Montenegro","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"187","Montenegro","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.6",""
"187","Montenegro","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"187","Montenegro","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.3",""
"187","Montenegro","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1","3"
"187","Montenegro","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.0","3"
"187","Montenegro","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.0","3"
"187","Montenegro","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","3"
"187","Montenegro","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.6",""
